date,week,state,region,channel,treated,geolift_period,spend_brl,impressions,conv_shapley,conv_true_incremental,cac_shapley_brl,cac_true_brl,plan
2023-03-20,12,MS,Centro-Oeste,search,0,0,2089.315,261164,0,0,,,Telecine
2023-03-20,12,DF,Centro-Oeste,search,0,0,2250.0325,281254,0,0,,,Telecine
2023-03-20,12,AM,Norte,search,0,0,3214.33,401791,0,0,,,Telecine
2023-03-20,12,PA,Norte,search,0,0,6750.095,843762,0,0,,,Telecine
2023-03-20,12,RO,Norte,search,0,0,1285.7325,160716,0,0,,,Telecine
2023-03-20,12,AC,Norte,search,0,0,642.865,80358,0,0,,,Telecine
2023-03-20,12,RR,Norte,search,0,0,482.15,60268,0,0,,,Telecine
2023-03-20,12,AP,Norte,search,0,0,642.865,80358,0,0,,,Telecine
2023-03-20,12,TO,Norte,search,0,0,1125.015,140627,0,0,,,Telecine
2023-03-27,13,SP,Sudeste,youtube,1,0,47269.495,2626083,0,0,,,Telecine
2023-03-27,13,RJ,Sudeste,youtube,1,0,17780.27,987792,0,0,,,Telecine
2023-03-27,13,MG,Sudeste,youtube,0,0,22116.92,1228718,0,0,,,Telecine
2023-03-27,13,ES,Sudeste,youtube,0,0,4119.8175,228879,0,0,,,Telecine
2023-03-27,13,PR,Sul,youtube,1,0,12142.6225,674590,0,0,,,Telecine
2023-03-27,13,SC,Sul,youtube,0,0,7805.9725,433665,0,0,,,Telecine
2023-03-27,13,RS,Sul,youtube,1,0,12142.6225,674590,0,0,,,Telecine
2023-03-27,13,BA,Nordeste,youtube,0,0,15611.9425,867330,0,0,,,Telecine
2023-03-27,13,CE,Nordeste,youtube,1,0,9757.465,542081,0,0,,,Telecine
2023-03-27,13,PE,Nordeste,youtube,0,0,10407.9625,578220,0,0,,,Telecine
2023-03-27,13,MA,Nordeste,youtube,0,0,7372.3075,409572,0,0,,,Telecine
2023-03-27,13,PB,Nordeste,youtube,0,0,4336.65,240925,0,0,,,Telecine
2023-03-27,13,RN,Nordeste,youtube,0,0,3902.985,216832,0,0,,,Telecine
2023-03-27,13,AL,Nordeste,youtube,0,0,3469.32,192740,0,0,,,Telecine
2023-03-27,13,SE,Nordeste,youtube,0,0,2385.1575,132509,0,0,,,Telecine
2023-03-27,13,PI,Nordeste,youtube,0,0,3469.32,192740,0,0,,,Telecine
2023-03-27,13,GO,Centro-Oeste,youtube,0,0,7155.475,397526,0,0,,,Telecine
2023-03-27,13,MT,Centro-Oeste,youtube,0,0,3686.1525,204786,0,0,,,Telecine
2023-03-27,13,MS,Centro-Oeste,youtube,0,0,2818.8225,156601,0,0,,,Telecine
2023-03-27,13,DF,Centro-Oeste,youtube,0,0,3035.655,168648,0,0,,,Telecine
2023-03-27,13,AM,Norte,youtube,0,0,4336.65,240925,0,0,,,Telecine
2023-03-27,13,PA,Norte,youtube,0,0,9106.9675,505942,0,0,,,Telecine
2023-03-27,13,RO,Norte,youtube,0,0,1734.66,96370,0,0,,,Telecine
2023-03-27,13,AC,Norte,youtube,0,0,867.33,48185,0,0,,,Telecine
2023-03-27,13,RR,Norte,youtube,0,0,650.4975,36139,0,0,,,Telecine
2023-03-27,13,AP,Norte,youtube,0,0,867.33,48185,0,0,,,Telecine
2023-03-27,13,TO,Norte,youtube,0,0,1517.8275,84324,0,0,,,Telecine
2023-03-27,13,SP,Sudeste,meta,1,0,41360.81,3446734,0,0,,,Telecine
2023-03-27,13,RJ,Sudeste,meta,1,0,15557.735,1296478,0,0,,,Telecine
2023-03-27,13,MG,Sudeste,meta,0,0,19352.305,1612692,0,0,,,Telecine
2023-03-27,13,ES,Sudeste,meta,0,0,3604.84,300403,0,0,,,Telecine
2023-03-27,13,PR,Sul,meta,1,0,10624.795,885400,0,0,,,Telecine
2023-03-27,13,SC,Sul,meta,0,0,6830.225,569185,0,0,,,Telecine
2023-03-27,13,RS,Sul,meta,1,0,10624.795,885400,0,0,,,Telecine
2023-03-27,13,BA,Nordeste,meta,0,0,13660.45,1138371,0,0,,,Telecine
2023-03-27,13,CE,Nordeste,meta,1,0,8537.7825,711482,0,0,,,Telecine
2023-03-27,13,PE,Nordeste,meta,0,0,9106.9675,758914,0,0,,,Telecine
2023-03-27,13,MA,Nordeste,meta,0,0,6450.7675,537564,0,0,,,Telecine
2023-03-27,13,PB,Nordeste,meta,0,0,3794.57,316214,0,0,,,Telecine
2023-03-27,13,RN,Nordeste,meta,0,0,3415.1125,284592,0,0,,,Telecine
2023-03-27,13,AL,Nordeste,meta,0,0,3035.655,252971,0,0,,,Telecine
2023-03-27,13,SE,Nordeste,meta,0,0,2087.0125,173918,0,0,,,Telecine
2023-03-27,13,PI,Nordeste,meta,0,0,3035.655,252971,0,0,,,Telecine
2023-03-27,13,GO,Centro-Oeste,meta,0,0,6261.04,521753,0,0,,,Telecine
2023-03-27,13,MT,Centro-Oeste,meta,0,0,3225.385,268782,0,0,,,Telecine
2023-03-27,13,MS,Centro-Oeste,meta,0,0,2466.47,205539,0,0,,,Telecine
2023-03-27,13,DF,Centro-Oeste,meta,0,0,2656.1975,221350,0,0,,,Telecine
2023-03-27,13,AM,Norte,meta,0,0,3794.57,316214,0,0,,,Telecine
2023-03-27,13,PA,Norte,meta,0,0,7968.595,664050,0,0,,,Telecine
2023-03-27,13,RO,Norte,meta,0,0,1517.8275,126486,0,0,,,Telecine
2023-03-27,13,AC,Norte,meta,0,0,758.915,63243,0,0,,,Telecine
2023-03-27,13,RR,Norte,meta,0,0,569.185,47432,0,0,,,Telecine
2023-03-27,13,AP,Norte,meta,0,0,758.915,63243,0,0,,,Telecine
2023-03-27,13,TO,Norte,meta,0,0,1328.1,110675,0,0,,,Telecine
2023-03-27,13,SP,Sudeste,search,1,0,29543.435,3692929,0,0,,,Telecine
2023-03-27,13,RJ,Sudeste,search,1,0,11112.6675,1389084,0,0,,,Telecine
2023-03-27,13,MG,Sudeste,search,0,0,13823.075,1727884,0,0,,,Telecine
2023-03-27,13,ES,Sudeste,search,0,0,2574.8875,321861,0,0,,,Telecine
2023-03-27,13,PR,Sul,search,1,0,7589.14,948642,0,0,,,Telecine
2023-03-27,13,SC,Sul,search,0,0,4878.7325,609842,0,0,,,Telecine
2023-03-27,13,RS,Sul,search,1,0,7589.14,948642,0,0,,,Telecine
2023-03-27,13,BA,Nordeste,search,0,0,9757.465,1219683,0,0,,,Telecine
2023-03-27,13,CE,Nordeste,search,1,0,6098.415,762302,0,0,,,Telecine
2023-03-27,13,PE,Nordeste,search,0,0,6504.9775,813122,0,0,,,Telecine
2023-03-27,13,MA,Nordeste,search,0,0,4607.6925,575961,0,0,,,Telecine
2023-03-27,13,PB,Nordeste,search,0,0,2710.4075,338801,0,0,,,Telecine
2023-03-27,13,RN,Nordeste,search,0,0,2439.365,304921,0,0,,,Telecine
2023-03-27,13,AL,Nordeste,search,0,0,2168.325,271040,0,0,,,Telecine
2023-03-27,13,SE,Nordeste,search,0,0,1490.725,186340,0,0,,,Telecine
2023-03-27,13,PI,Nordeste,search,0,0,2168.325,271040,0,0,,,Telecine
2023-03-27,13,GO,Centro-Oeste,search,0,0,4472.1725,559021,0,0,,,Telecine
2023-03-27,13,MT,Centro-Oeste,search,0,0,2303.845,287980,0,0,,,Telecine
2023-03-27,13,MS,Centro-Oeste,search,0,0,1761.765,220220,0,0,,,Telecine
2023-03-27,13,DF,Centro-Oeste,search,0,0,1897.285,237160,0,0,,,Telecine
2023-03-27,13,AM,Norte,search,0,0,2710.4075,338801,0,0,,,Telecine
2023-03-27,13,PA,Norte,search,0,0,5691.855,711482,0,0,,,Telecine
2023-03-27,13,RO,Norte,search,0,0,1084.1625,135520,0,0,,,Telecine
2023-03-27,13,AC,Norte,search,0,0,542.0825,67760,0,0,,,Telecine
2023-03-27,13,RR,Norte,search,0,0,406.56,50820,0,0,,,Telecine
2023-03-27,13,AP,Norte,search,0,0,542.0825,67760,0,0,,,Telecine
2023-03-27,13,TO,Norte,search,0,0,948.6425,118580,0,0,,,Telecine
2023-04-03,14,SP,Sudeste,youtube,1,0,42408.405,2356022,0,0,,,Telecine
2023-04-03,14,RJ,Sudeste,youtube,1,0,15951.785,886210,0,0,,,Telecine
2023-04-03,14,MG,Sudeste,youtube,0,0,19842.465,1102359,0,0,,,Telecine
2023-04-03,14,ES,Sudeste,youtube,0,0,3696.145,205341,0,0,,,Telecine
2023-04-03,14,PR,Sul,youtube,1,0,10893.9025,605217,0,0,,,Telecine
2023-04-03,14,SC,Sul,youtube,0,0,7003.2225,389068,0,0,,,Telecine
2023-04-03,14,RS,Sul,youtube,1,0,10893.9025,605217,0,0,,,Telecine
2023-04-03,14,BA,Nordeste,youtube,0,0,14006.445,778136,0,0,,,Telecine
2023-04-03,14,CE,Nordeste,youtube,1,0,8754.0275,486335,0,0,,,Telecine
2023-04-03,14,PE,Nordeste,youtube,0,0,9337.63,518757,0,0,,,Telecine
2023-04-03,14,MA,Nordeste,youtube,0,0,6614.155,367453,0,0,,,Telecine
2023-04-03,14,PB,Nordeste,youtube,0,0,3890.68,216149,0,0,,,Telecine
2023-04-03,14,RN,Nordeste,youtube,0,0,3501.6125,194534,0,0,,,Telecine
2023-04-03,14,AL,Nordeste,youtube,0,0,3112.5425,172919,0,0,,,Telecine
2023-04-03,14,SE,Nordeste,youtube,0,0,2139.8725,118882,0,0,,,Telecine
2023-04-03,14,PI,Nordeste,youtube,0,0,3112.5425,172919,0,0,,,Telecine
2023-04-03,14,GO,Centro-Oeste,youtube,0,0,6419.62,356646,0,0,,,Telecine
2023-04-03,14,MT,Centro-Oeste,youtube,0,0,3307.0775,183726,0,0,,,Telecine
2023-04-03,14,MS,Centro-Oeste,youtube,0,0,2528.9425,140497,0,0,,,Telecine
2023-04-03,14,DF,Centro-Oeste,youtube,0,0,2723.475,151304,0,0,,,Telecine
2023-04-03,14,AM,Norte,youtube,0,0,3890.68,216149,0,0,,,Telecine
2023-04-03,14,PA,Norte,youtube,0,0,8170.4275,453912,0,0,,,Telecine
2023-04-03,14,RO,Norte,youtube,0,0,1556.2725,86460,0,0,,,Telecine
2023-04-03,14,AC,Norte,youtube,0,0,778.135,43230,0,0,,,Telecine
2023-04-03,14,RR,Norte,youtube,0,0,583.6025,32422,0,0,,,Telecine
2023-04-03,14,AP,Norte,youtube,0,0,778.135,43230,0,0,,,Telecine
2023-04-03,14,TO,Norte,youtube,0,0,1361.7375,75652,0,0,,,Telecine
2023-04-03,14,SP,Sudeste,meta,1,0,37107.355,3092279,0,0,,,Telecine
2023-04-03,14,RJ,Sudeste,meta,1,0,13957.8125,1163151,0,0,,,Telecine
2023-04-03,14,MG,Sudeste,meta,0,0,17362.1575,1446846,0,0,,,Telecine
2023-04-03,14,ES,Sudeste,meta,0,0,3234.1275,269510,0,0,,,Telecine
2023-04-03,14,PR,Sul,meta,1,0,9532.165,794347,0,0,,,Telecine
2023-04-03,14,SC,Sul,meta,0,0,6127.82,510652,0,0,,,Telecine
2023-04-03,14,RS,Sul,meta,1,0,9532.165,794347,0,0,,,Telecine
2023-04-03,14,BA,Nordeste,meta,0,0,12255.64,1021303,0,0,,,Telecine
2023-04-03,14,CE,Nordeste,meta,1,0,7659.775,638314,0,0,,,Telecine
2023-04-03,14,PE,Nordeste,meta,0,0,8170.4275,680869,0,0,,,Telecine
2023-04-03,14,MA,Nordeste,meta,0,0,5787.385,482282,0,0,,,Telecine
2023-04-03,14,PB,Nordeste,meta,0,0,3404.345,283695,0,0,,,Telecine
2023-04-03,14,RN,Nordeste,meta,0,0,3063.91,255326,0,0,,,Telecine
2023-04-03,14,AL,Nordeste,meta,0,0,2723.475,226956,0,0,,,Telecine
2023-04-03,14,SE,Nordeste,meta,0,0,1872.39,156032,0,0,,,Telecine
2023-04-03,14,PI,Nordeste,meta,0,0,2723.475,226956,0,0,,,Telecine
2023-04-03,14,GO,Centro-Oeste,meta,0,0,5617.1675,468097,0,0,,,Telecine
2023-04-03,14,MT,Centro-Oeste,meta,0,0,2893.6925,241141,0,0,,,Telecine
2023-04-03,14,MS,Centro-Oeste,meta,0,0,2212.825,184402,0,0,,,Telecine
2023-04-03,14,DF,Centro-Oeste,meta,0,0,2383.04,198587,0,0,,,Telecine
2023-04-03,14,AM,Norte,meta,0,0,3404.345,283695,0,0,,,Telecine
2023-04-03,14,PA,Norte,meta,0,0,7149.1225,595760,0,0,,,Telecine
2023-04-03,14,RO,Norte,meta,0,0,1361.7375,113478,0,0,,,Telecine
2023-04-03,14,AC,Norte,meta,0,0,680.87,56739,0,0,,,Telecine
2023-04-03,14,RR,Norte,meta,0,0,510.6525,42554,0,0,,,Telecine
2023-04-03,14,AP,Norte,meta,0,0,680.87,56739,0,0,,,Telecine
2023-04-03,14,TO,Norte,meta,0,0,1191.52,99293,0,0,,,Telecine
2023-04-03,14,SP,Sudeste,search,1,0,26505.2525,3313156,0,0,,,Telecine
2023-04-03,14,RJ,Sudeste,search,1,0,9969.865,1246233,0,0,,,Telecine
2023-04-03,14,MG,Sudeste,search,0,0,12401.54,1550192,0,0,,,Telecine
2023-04-03,14,ES,Sudeste,search,0,0,2310.09,288761,0,0,,,Telecine
2023-04-03,14,PR,Sul,search,1,0,6808.69,851086,0,0,,,Telecine
2023-04-03,14,SC,Sul,search,0,0,4377.015,547127,0,0,,,Telecine
2023-04-03,14,RS,Sul,search,1,0,6808.69,851086,0,0,,,Telecine
2023-04-03,14,BA,Nordeste,search,0,0,8754.0275,1094254,0,0,,,Telecine
2023-04-03,14,CE,Nordeste,search,1,0,5471.2675,683908,0,0,,,Telecine
2023-04-03,14,PE,Nordeste,search,0,0,5836.02,729502,0,0,,,Telecine
2023-04-03,14,MA,Nordeste,search,0,0,4133.8475,516731,0,0,,,Telecine
2023-04-03,14,PB,Nordeste,search,0,0,2431.675,303959,0,0,,,Telecine
2023-04-03,14,RN,Nordeste,search,0,0,2188.5075,273563,0,0,,,Telecine
2023-04-03,14,AL,Nordeste,search,0,0,1945.34,243167,0,0,,,Telecine
2023-04-03,14,SE,Nordeste,search,0,0,1337.42,167178,0,0,,,Telecine
2023-04-03,14,PI,Nordeste,search,0,0,1945.34,243167,0,0,,,Telecine
2023-04-03,14,GO,Centro-Oeste,search,0,0,4012.2625,501533,0,0,,,Telecine
2023-04-03,14,MT,Centro-Oeste,search,0,0,2066.9225,258365,0,0,,,Telecine
2023-04-03,14,MS,Centro-Oeste,search,0,0,1580.5875,197574,0,0,,,Telecine
2023-04-03,14,DF,Centro-Oeste,search,0,0,1702.1725,212772,0,0,,,Telecine
2023-04-03,14,AM,Norte,search,0,0,2431.675,303959,0,0,,,Telecine
2023-04-03,14,PA,Norte,search,0,0,5106.5175,638314,0,0,,,Telecine
2023-04-03,14,RO,Norte,search,0,0,972.67,121584,0,0,,,Telecine
2023-04-03,14,AC,Norte,search,0,0,486.335,60792,0,0,,,Telecine
2023-04-03,14,RR,Norte,search,0,0,364.75,45594,0,0,,,Telecine
2023-04-03,14,AP,Norte,search,0,0,486.335,60792,0,0,,,Telecine
2023-04-03,14,TO,Norte,search,0,0,851.085,106386,0,0,,,Telecine
2023-04-10,15,SP,Sudeste,youtube,1,0,47246.5525,2624808,0,0,,,Telecine
2023-04-10,15,RJ,Sudeste,youtube,1,0,17771.64,987313,0,0,,,Telecine
2023-04-10,15,MG,Sudeste,youtube,0,0,22106.185,1228121,0,0,,,Telecine
2023-04-10,15,ES,Sudeste,youtube,0,0,4117.82,228768,0,0,,,Telecine
2023-04-10,15,PR,Sul,youtube,1,0,12136.73,674262,0,0,,,Telecine
2023-04-10,15,SC,Sul,youtube,0,0,7802.1825,433454,0,0,,,Telecine
2023-04-10,15,RS,Sul,youtube,1,0,12136.73,674262,0,0,,,Telecine
2023-04-10,15,BA,Nordeste,youtube,0,0,15604.365,866909,0,0,,,Telecine
2023-04-10,15,CE,Nordeste,youtube,1,0,9752.73,541818,0,0,,,Telecine
2023-04-10,15,PE,Nordeste,youtube,0,0,10402.91,577939,0,0,,,Telecine
2023-04-10,15,MA,Nordeste,youtube,0,0,7368.7275,409374,0,0,,,Telecine
2023-04-10,15,PB,Nordeste,youtube,0,0,4334.545,240808,0,0,,,Telecine
2023-04-10,15,RN,Nordeste,youtube,0,0,3901.0925,216727,0,0,,,Telecine
2023-04-10,15,AL,Nordeste,youtube,0,0,3467.6375,192646,0,0,,,Telecine
2023-04-10,15,SE,Nordeste,youtube,0,0,2384.0,132444,0,0,,,Telecine
2023-04-10,15,PI,Nordeste,youtube,0,0,3467.6375,192646,0,0,,,Telecine
2023-04-10,15,GO,Centro-Oeste,youtube,0,0,7152.0,397333,0,0,,,Telecine
2023-04-10,15,MT,Centro-Oeste,youtube,0,0,3684.365,204687,0,0,,,Telecine
2023-04-10,15,MS,Centro-Oeste,youtube,0,0,2817.455,156525,0,0,,,Telecine
2023-04-10,15,DF,Centro-Oeste,youtube,0,0,3034.1825,168566,0,0,,,Telecine
2023-04-10,15,AM,Norte,youtube,0,0,4334.545,240808,0,0,,,Telecine
2023-04-10,15,PA,Norte,youtube,0,0,9102.5475,505697,0,0,,,Telecine
2023-04-10,15,RO,Norte,youtube,0,0,1733.8175,96323,0,0,,,Telecine
2023-04-10,15,AC,Norte,youtube,0,0,866.91,48162,0,0,,,Telecine
2023-04-10,15,RR,Norte,youtube,0,0,650.1825,36121,0,0,,,Telecine
2023-04-10,15,AP,Norte,youtube,0,0,866.91,48162,0,0,,,Telecine
2023-04-10,15,TO,Norte,youtube,0,0,1517.09,84283,0,0,,,Telecine
2023-04-10,15,SP,Sudeste,meta,1,0,41340.7325,3445061,0,0,,,Telecine
2023-04-10,15,RJ,Sudeste,meta,1,0,15550.185,1295848,0,0,,,Telecine
2023-04-10,15,MG,Sudeste,meta,0,0,19342.9125,1611909,0,0,,,Telecine
2023-04-10,15,ES,Sudeste,meta,0,0,3603.0925,300258,0,0,,,Telecine
2023-04-10,15,PR,Sul,meta,1,0,10619.6375,884970,0,0,,,Telecine
2023-04-10,15,SC,Sul,meta,0,0,6826.91,568909,0,0,,,Telecine
2023-04-10,15,RS,Sul,meta,1,0,10619.6375,884970,0,0,,,Telecine
2023-04-10,15,BA,Nordeste,meta,0,0,13653.82,1137818,0,0,,,Telecine
2023-04-10,15,CE,Nordeste,meta,1,0,8533.6375,711136,0,0,,,Telecine
2023-04-10,15,PE,Nordeste,meta,0,0,9102.5475,758546,0,0,,,Telecine
2023-04-10,15,MA,Nordeste,meta,0,0,6447.6375,537303,0,0,,,Telecine
2023-04-10,15,PB,Nordeste,meta,0,0,3792.7275,316060,0,0,,,Telecine
2023-04-10,15,RN,Nordeste,meta,0,0,3413.455,284454,0,0,,,Telecine
2023-04-10,15,AL,Nordeste,meta,0,0,3034.1825,252848,0,0,,,Telecine
2023-04-10,15,SE,Nordeste,meta,0,0,2086.0,173833,0,0,,,Telecine
2023-04-10,15,PI,Nordeste,meta,0,0,3034.1825,252848,0,0,,,Telecine
2023-04-10,15,GO,Centro-Oeste,meta,0,0,6258.0,521500,0,0,,,Telecine
2023-04-10,15,MT,Centro-Oeste,meta,0,0,3223.8175,268652,0,0,,,Telecine
2023-04-10,15,MS,Centro-Oeste,meta,0,0,2465.2725,205439,0,0,,,Telecine
2023-04-10,15,DF,Centro-Oeste,meta,0,0,2654.91,221242,0,0,,,Telecine
2023-04-10,15,AM,Norte,meta,0,0,3792.7275,316060,0,0,,,Telecine
2023-04-10,15,PA,Norte,meta,0,0,7964.7275,663727,0,0,,,Telecine
2023-04-10,15,RO,Norte,meta,0,0,1517.09,126424,0,0,,,Telecine
2023-04-10,15,AC,Norte,meta,0,0,758.545,63212,0,0,,,Telecine
2023-04-10,15,RR,Norte,meta,0,0,568.91,47409,0,0,,,Telecine
2023-04-10,15,AP,Norte,meta,0,0,758.545,63212,0,0,,,Telecine
2023-04-10,15,TO,Norte,meta,0,0,1327.455,110621,0,0,,,Telecine
2023-04-10,15,SP,Sudeste,search,1,0,29529.095,3691137,0,0,,,Telecine
2023-04-10,15,RJ,Sudeste,search,1,0,11107.275,1388409,0,0,,,Telecine
2023-04-10,15,MG,Sudeste,search,0,0,13816.365,1727046,0,0,,,Telecine
2023-04-10,15,ES,Sudeste,search,0,0,2573.6375,321704,0,0,,,Telecine
2023-04-10,15,PR,Sul,search,1,0,7585.455,948182,0,0,,,Telecine
2023-04-10,15,SC,Sul,search,0,0,4876.365,609546,0,0,,,Telecine
2023-04-10,15,RS,Sul,search,1,0,7585.455,948182,0,0,,,Telecine
2023-04-10,15,BA,Nordeste,search,0,0,9752.73,1219091,0,0,,,Telecine
2023-04-10,15,CE,Nordeste,search,1,0,6095.455,761932,0,0,,,Telecine
2023-04-10,15,PE,Nordeste,search,0,0,6501.82,812727,0,0,,,Telecine
2023-04-10,15,MA,Nordeste,search,0,0,4605.455,575682,0,0,,,Telecine
2023-04-10,15,PB,Nordeste,search,0,0,2709.0925,338636,0,0,,,Telecine
2023-04-10,15,RN,Nordeste,search,0,0,2438.1825,304773,0,0,,,Telecine
2023-04-10,15,AL,Nordeste,search,0,0,2167.2725,270909,0,0,,,Telecine
2023-04-10,15,SE,Nordeste,search,0,0,1490.0,186250,0,0,,,Telecine
2023-04-10,15,PI,Nordeste,search,0,0,2167.2725,270909,0,0,,,Telecine
2023-04-10,15,GO,Centro-Oeste,search,0,0,4470.0,558750,0,0,,,Telecine
2023-04-10,15,MT,Centro-Oeste,search,0,0,2302.7275,287841,0,0,,,Telecine
2023-04-10,15,MS,Centro-Oeste,search,0,0,1760.91,220114,0,0,,,Telecine
2023-04-10,15,DF,Centro-Oeste,search,0,0,1896.365,237045,0,0,,,Telecine
2023-04-10,15,AM,Norte,search,0,0,2709.0925,338636,0,0,,,Telecine
2023-04-10,15,PA,Norte,search,0,0,5689.0925,711136,0,0,,,Telecine
2023-04-10,15,RO,Norte,search,0,0,1083.6375,135454,0,0,,,Telecine
2023-04-10,15,AC,Norte,search,0,0,541.8175,67727,0,0,,,Telecine
2023-04-10,15,RR,Norte,search,0,0,406.3625,50795,0,0,,,Telecine
2023-04-10,15,AP,Norte,search,0,0,541.8175,67727,0,0,,,Telecine
2023-04-10,15,TO,Norte,search,0,0,948.1825,118522,0,0,,,Telecine
2023-04-17,16,SP,Sudeste,youtube,1,0,57128.495,3173805,0,0,,,Telecine
2023-04-17,16,RJ,Sudeste,youtube,1,0,21488.7,1193816,0,0,,,Telecine
2023-04-17,16,MG,Sudeste,youtube,0,0,26729.845,1484991,0,0,,,Telecine
2023-04-17,16,ES,Sudeste,youtube,0,0,4979.09,276616,0,0,,,Telecine
2023-04-17,16,PR,Sul,youtube,1,0,14675.21,815289,0,0,,,Telecine
2023-04-17,16,SC,Sul,youtube,0,0,9434.0625,524114,0,0,,,Telecine
2023-04-17,16,RS,Sul,youtube,1,0,14675.21,815289,0,0,,,Telecine
2023-04-17,16,BA,Nordeste,youtube,0,0,18868.1275,1048229,0,0,,,Telecine
2023-04-17,16,CE,Nordeste,youtube,1,0,11792.58,655143,0,0,,,Telecine
2023-04-17,16,PE,Nordeste,youtube,0,0,12578.75,698819,0,0,,,Telecine
2023-04-17,16,MA,Nordeste,youtube,0,0,8909.9475,494997,0,0,,,Telecine
2023-04-17,16,PB,Nordeste,youtube,0,0,5241.1475,291175,0,0,,,Telecine
2023-04-17,16,RN,Nordeste,youtube,0,0,4717.0325,262057,0,0,,,Telecine
2023-04-17,16,AL,Nordeste,youtube,0,0,4192.9175,232940,0,0,,,Telecine
2023-04-17,16,SE,Nordeste,youtube,0,0,2882.63,160146,0,0,,,Telecine
2023-04-17,16,PI,Nordeste,youtube,0,0,4192.9175,232940,0,0,,,Telecine
2023-04-17,16,GO,Centro-Oeste,youtube,0,0,8647.8925,480438,0,0,,,Telecine
2023-04-17,16,MT,Centro-Oeste,youtube,0,0,4454.975,247498,0,0,,,Telecine
2023-04-17,16,MS,Centro-Oeste,youtube,0,0,3406.745,189264,0,0,,,Telecine
2023-04-17,16,DF,Centro-Oeste,youtube,0,0,3668.8025,203822,0,0,,,Telecine
2023-04-17,16,AM,Norte,youtube,0,0,5241.1475,291175,0,0,,,Telecine
2023-04-17,16,PA,Norte,youtube,0,0,11006.4075,611467,0,0,,,Telecine
2023-04-17,16,RO,Norte,youtube,0,0,2096.4575,116470,0,0,,,Telecine
2023-04-17,16,AC,Norte,youtube,0,0,1048.23,58235,0,0,,,Telecine
2023-04-17,16,RR,Norte,youtube,0,0,786.1725,43676,0,0,,,Telecine
2023-04-17,16,AP,Norte,youtube,0,0,1048.23,58235,0,0,,,Telecine
2023-04-17,16,TO,Norte,youtube,0,0,1834.4,101911,0,0,,,Telecine
2023-04-17,16,SP,Sudeste,meta,1,0,49987.4325,4165619,0,0,,,Telecine
2023-04-17,16,RJ,Sudeste,meta,1,0,18802.6125,1566884,0,0,,,Telecine
2023-04-17,16,MG,Sudeste,meta,0,0,23388.615,1949051,0,0,,,Telecine
2023-04-17,16,ES,Sudeste,meta,0,0,4356.7025,363058,0,0,,,Telecine
2023-04-17,16,PR,Sul,meta,1,0,12840.8075,1070067,0,0,,,Telecine
2023-04-17,16,SC,Sul,meta,0,0,8254.805,687900,0,0,,,Telecine
2023-04-17,16,RS,Sul,meta,1,0,12840.8075,1070067,0,0,,,Telecine
2023-04-17,16,BA,Nordeste,meta,0,0,16509.61,1375801,0,0,,,Telecine
2023-04-17,16,CE,Nordeste,meta,1,0,10318.5075,859876,0,0,,,Telecine
2023-04-17,16,PE,Nordeste,meta,0,0,11006.4075,917200,0,0,,,Telecine
2023-04-17,16,MA,Nordeste,meta,0,0,7796.205,649684,0,0,,,Telecine
2023-04-17,16,PB,Nordeste,meta,0,0,4586.0025,382167,0,0,,,Telecine
2023-04-17,16,RN,Nordeste,meta,0,0,4127.4025,343950,0,0,,,Telecine
2023-04-17,16,AL,Nordeste,meta,0,0,3668.8025,305734,0,0,,,Telecine
2023-04-17,16,SE,Nordeste,meta,0,0,2522.3025,210192,0,0,,,Telecine
2023-04-17,16,PI,Nordeste,meta,0,0,3668.8025,305734,0,0,,,Telecine
2023-04-17,16,GO,Centro-Oeste,meta,0,0,7566.905,630575,0,0,,,Telecine
2023-04-17,16,MT,Centro-Oeste,meta,0,0,3898.1025,324842,0,0,,,Telecine
2023-04-17,16,MS,Centro-Oeste,meta,0,0,2980.9025,248408,0,0,,,Telecine
2023-04-17,16,DF,Centro-Oeste,meta,0,0,3210.2025,267517,0,0,,,Telecine
2023-04-17,16,AM,Norte,meta,0,0,4586.0025,382167,0,0,,,Telecine
2023-04-17,16,PA,Norte,meta,0,0,9630.6075,802550,0,0,,,Telecine
2023-04-17,16,RO,Norte,meta,0,0,1834.4,152867,0,0,,,Telecine
2023-04-17,16,AC,Norte,meta,0,0,917.2,76433,0,0,,,Telecine
2023-04-17,16,RR,Norte,meta,0,0,687.9,57325,0,0,,,Telecine
2023-04-17,16,AP,Norte,meta,0,0,917.2,76433,0,0,,,Telecine
2023-04-17,16,TO,Norte,meta,0,0,1605.1,133758,0,0,,,Telecine
2023-04-17,16,SP,Sudeste,search,1,0,35705.31,4463164,0,0,,,Telecine
2023-04-17,16,RJ,Sudeste,search,1,0,13430.4375,1678804,0,0,,,Telecine
2023-04-17,16,MG,Sudeste,search,0,0,16706.155,2088269,0,0,,,Telecine
2023-04-17,16,ES,Sudeste,search,0,0,3111.93,388991,0,0,,,Telecine
2023-04-17,16,PR,Sul,search,1,0,9172.005,1146500,0,0,,,Telecine
2023-04-17,16,SC,Sul,search,0,0,5896.29,737036,0,0,,,Telecine
2023-04-17,16,RS,Sul,search,1,0,9172.005,1146500,0,0,,,Telecine
2023-04-17,16,BA,Nordeste,search,0,0,11792.58,1474072,0,0,,,Telecine
2023-04-17,16,CE,Nordeste,search,1,0,7370.3625,921295,0,0,,,Telecine
