date,week,state,region,plan,ticket_brl,mau_active,new_subs,churn_new,churn_legacy,net_adds,revenue_brl
2024-01-15,55,SC,Sul,HBO,34.9,10790,56,4,62,-10,86967.9
2024-01-15,55,SC,Sul,Telecine,29.9,8638,48,3,47,-2,59648.08
2024-01-15,55,SC,Sul,Premiere,24.9,6470,31,3,38,-10,37206.24
2024-01-15,55,RS,Sul,Familia,49.9,26857,166,19,170,-23,309506.77
2024-01-15,55,RS,Sul,HBO,34.9,16768,80,6,106,-32,135150.85
2024-01-15,55,RS,Sul,Telecine,29.9,13438,76,4,74,-2,92793.58
2024-01-15,55,RS,Sul,Premiere,24.9,10061,41,4,56,-19,57856.56
2024-01-15,55,BA,Nordeste,Familia,49.9,34551,195,23,181,-9,398174.34
2024-01-15,55,BA,Nordeste,HBO,34.9,21587,135,12,136,-13,173992.22
2024-01-15,55,BA,Nordeste,Telecine,29.9,17259,93,6,108,-21,119178.78
2024-01-15,55,BA,Nordeste,Premiere,24.9,12937,53,7,69,-23,74395.22
2024-01-15,55,CE,Nordeste,Familia,49.9,21591,127,15,121,-9,248820.07
2024-01-15,55,CE,Nordeste,HBO,34.9,13479,68,4,85,-21,108641.36
2024-01-15,55,CE,Nordeste,Telecine,29.9,10790,62,4,68,-10,74508.31
2024-01-15,55,CE,Nordeste,Premiere,24.9,8085,35,4,46,-15,46493.42
2024-01-15,55,PE,Nordeste,Familia,49.9,23012,123,12,139,-28,265196.03
2024-01-15,55,PE,Nordeste,HBO,34.9,14383,72,5,84,-17,115927.64
2024-01-15,55,PE,Nordeste,Telecine,29.9,11511,61,4,66,-9,79487.04
2024-01-15,55,PE,Nordeste,Premiere,24.9,8617,36,5,54,-23,49552.73
2024-01-15,55,MA,Nordeste,Familia,49.9,16316,91,10,85,-4,188029.65
2024-01-15,55,MA,Nordeste,HBO,34.9,10197,67,6,64,-3,82188.29
2024-01-15,55,MA,Nordeste,Telecine,29.9,8161,47,3,43,1,56354.25
2024-01-15,55,MA,Nordeste,Premiere,24.9,6111,29,4,34,-9,35141.78
2024-01-15,55,PB,Nordeste,Familia,49.9,9595,55,5,55,-5,110575.17
2024-01-15,55,PB,Nordeste,HBO,34.9,5999,32,2,31,-1,48352.22
2024-01-15,55,PB,Nordeste,Telecine,29.9,4798,24,1,25,-2,33131.69
2024-01-15,55,PB,Nordeste,Premiere,24.9,3592,16,2,22,-8,20656.07
2024-01-15,55,RN,Nordeste,Familia,49.9,8631,47,4,52,-9,99465.8
2024-01-15,55,RN,Nordeste,HBO,34.9,5397,33,2,34,-3,43500.07
2024-01-15,55,RN,Nordeste,Telecine,29.9,4321,25,1,23,1,29837.85
2024-01-15,55,RN,Nordeste,Premiere,24.9,3233,13,2,18,-7,18591.62
2024-01-15,55,AL,Nordeste,Familia,49.9,7669,35,3,43,-11,88379.47
2024-01-15,55,AL,Nordeste,HBO,34.9,4797,27,2,28,-3,38664.04
2024-01-15,55,AL,Nordeste,Telecine,29.9,3837,21,1,23,-3,26495.68
2024-01-15,55,AL,Nordeste,Premiere,24.9,2873,11,1,17,-7,16521.41
2024-01-15,55,SE,Nordeste,Familia,49.9,5275,31,3,33,-5,60790.42
2024-01-15,55,SE,Nordeste,HBO,34.9,3301,19,1,17,1,26606.21
2024-01-15,55,SE,Nordeste,Telecine,29.9,2639,15,1,15,-1,18223.12
2024-01-15,55,SE,Nordeste,Premiere,24.9,1978,10,1,11,-2,11374.64
2024-01-15,55,PI,Nordeste,Familia,49.9,7674,41,5,42,-6,88437.09
2024-01-15,55,PI,Nordeste,HBO,34.9,4800,27,2,25,0,38688.22
2024-01-15,55,PI,Nordeste,Telecine,29.9,3841,24,1,22,1,26523.3
2024-01-15,55,PI,Nordeste,Premiere,24.9,2876,13,1,16,-4,16538.66
2024-01-15,55,GO,Centro-Oeste,Familia,49.9,15827,97,10,100,-13,182394.3
2024-01-15,55,GO,Centro-Oeste,HBO,34.9,9902,57,4,51,2,79810.58
2024-01-15,55,GO,Centro-Oeste,Telecine,29.9,7913,44,2,49,-7,54641.73
2024-01-15,55,GO,Centro-Oeste,Premiere,24.9,5933,28,3,32,-7,34118.18
2024-01-15,55,MT,Centro-Oeste,Familia,49.9,8150,44,4,50,-10,93922.63
2024-01-15,55,MT,Centro-Oeste,HBO,34.9,5096,30,2,32,-4,41074.0
2024-01-15,55,MT,Centro-Oeste,Telecine,29.9,4078,23,1,24,-2,28159.86
2024-01-15,55,MT,Centro-Oeste,Premiere,24.9,3053,13,2,18,-7,17556.51
2024-01-15,55,MS,Centro-Oeste,Familia,49.9,6239,42,5,38,-1,71899.79
2024-01-15,55,MS,Centro-Oeste,HBO,34.9,3899,22,1,22,-1,31426.12
2024-01-15,55,MS,Centro-Oeste,Telecine,29.9,3115,15,1,19,-5,21510.05
2024-01-15,55,MS,Centro-Oeste,Premiere,24.9,2335,10,1,14,-5,13427.6
2024-01-15,55,DF,Centro-Oeste,Familia,49.9,6710,35,4,41,-10,77327.71
2024-01-15,55,DF,Centro-Oeste,HBO,34.9,4196,22,1,25,-4,33819.95
2024-01-15,55,DF,Centro-Oeste,Telecine,29.9,3357,18,1,20,-3,23181.13
2024-01-15,55,DF,Centro-Oeste,Premiere,24.9,2516,10,1,13,-4,14468.45
2024-01-15,55,AM,Norte,Familia,49.9,9588,46,5,53,-12,110494.5
2024-01-15,55,AM,Norte,HBO,34.9,5999,36,3,34,-1,48352.22
2024-01-15,55,AM,Norte,Telecine,29.9,4795,24,1,28,-5,33110.97
2024-01-15,55,AM,Norte,Premiere,24.9,3598,18,2,18,-2,20690.58
2024-01-15,55,PA,Norte,Familia,49.9,20134,103,12,117,-26,232029.24
2024-01-15,55,PA,Norte,HBO,34.9,12595,72,5,72,-5,101516.28
2024-01-15,55,PA,Norte,Telecine,29.9,10058,42,3,61,-22,69453.63
2024-01-15,55,PA,Norte,Premiere,24.9,7547,36,5,44,-13,43399.61
2024-01-15,55,RO,Norte,Familia,49.9,3834,19,2,23,-6,44183.97
2024-01-15,55,RO,Norte,HBO,34.9,2398,11,0,13,-2,19327.99
2024-01-15,55,RO,Norte,Telecine,29.9,1918,9,0,11,-2,13244.39
2024-01-15,55,RO,Norte,Premiere,24.9,1439,6,0,7,-1,8275.08
2024-01-15,55,AC,Norte,Familia,49.9,1920,11,1,10,0,22126.56
2024-01-15,55,AC,Norte,HBO,34.9,1200,6,0,6,0,9672.06
2024-01-15,55,AC,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2024-01-15,55,AC,Norte,Premiere,24.9,719,3,0,4,-1,4134.67
2024-01-15,55,RR,Norte,Familia,49.9,1439,7,0,8,-1,16583.39
2024-01-15,55,RR,Norte,HBO,34.9,898,3,0,5,-2,7237.92
2024-01-15,55,RR,Norte,Telecine,29.9,719,3,0,4,-1,4964.92
2024-01-15,55,RR,Norte,Premiere,24.9,539,2,0,3,-1,3099.56
2024-01-15,55,AP,Norte,Familia,49.9,1919,9,0,10,-1,22115.03
2024-01-15,55,AP,Norte,HBO,34.9,1200,7,0,7,0,9672.06
2024-01-15,55,AP,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2024-01-15,55,AP,Norte,Premiere,24.9,719,3,0,4,-1,4134.67
2024-01-15,55,TO,Norte,Familia,49.9,3357,16,1,18,-3,38686.91
2024-01-15,55,TO,Norte,HBO,34.9,2101,13,1,11,1,16934.16
2024-01-15,55,TO,Norte,Telecine,29.9,1679,8,0,9,-1,11594.02
2024-01-15,55,TO,Norte,Premiere,24.9,1258,5,0,7,-2,7234.23
2024-01-22,56,SP,Sudeste,Familia,49.9,104624,638,77,577,-16,1205713.07
2024-01-22,56,SP,Sudeste,HBO,34.9,65415,421,37,369,15,527247.92
2024-01-22,56,SP,Sudeste,Telecine,29.9,52236,262,16,330,-84,360705.87
2024-01-22,56,SP,Sudeste,Premiere,24.9,39162,161,20,219,-78,225204.11
2024-01-22,56,RJ,Sudeste,Familia,49.9,39349,216,21,206,-11,453467.69
2024-01-22,56,RJ,Sudeste,HBO,34.9,24576,138,10,152,-24,198083.7
2024-01-22,56,RJ,Sudeste,Telecine,29.9,19654,105,7,124,-26,135717.0
2024-01-22,56,RJ,Sudeste,Premiere,24.9,14740,69,8,81,-20,84763.51
2024-01-22,56,MG,Sudeste,Familia,49.9,48865,244,30,309,-95,563132.45
2024-01-22,56,MG,Sudeste,HBO,34.9,30590,176,15,170,-9,246556.81
2024-01-22,56,MG,Sudeste,Telecine,29.9,24442,124,9,153,-38,168779.63
2024-01-22,56,MG,Sudeste,Premiere,24.9,18324,85,11,109,-35,105373.58
2024-01-22,56,ES,Sudeste,Familia,49.9,9115,51,5,51,-5,105043.53
2024-01-22,56,ES,Sudeste,HBO,34.9,5698,29,2,29,-2,45926.14
2024-01-22,56,ES,Sudeste,Telecine,29.9,4557,26,2,27,-3,31467.51
2024-01-22,56,ES,Sudeste,Premiere,24.9,3416,16,2,18,-4,19643.97
2024-01-22,56,PR,Sul,Familia,49.9,26889,168,20,139,9,309875.54
2024-01-22,56,PR,Sul,HBO,34.9,16798,105,7,100,-2,135392.66
2024-01-22,56,PR,Sul,Telecine,29.9,13439,79,5,75,-1,92800.48
2024-01-22,56,PR,Sul,Premiere,24.9,10064,52,7,61,-16,57873.81
2024-01-22,56,SC,Sul,Familia,49.9,17256,86,10,100,-24,198862.45
2024-01-22,56,SC,Sul,HBO,34.9,10803,66,5,58,3,87072.68
2024-01-22,56,SC,Sul,Telecine,29.9,8640,53,3,50,0,59661.89
2024-01-22,56,SC,Sul,Premiere,24.9,6467,30,4,39,-13,37188.98
2024-01-22,56,RS,Sul,Familia,49.9,26849,143,17,157,-31,309414.57
2024-01-22,56,RS,Sul,HBO,34.9,16794,91,6,91,-6,135360.42
2024-01-22,56,RS,Sul,Telecine,29.9,13422,68,5,81,-18,92683.09
2024-01-22,56,RS,Sul,Premiere,24.9,10077,57,8,52,-3,57948.57
2024-01-22,56,BA,Nordeste,Familia,49.9,34533,196,24,199,-27,397966.91
2024-01-22,56,BA,Nordeste,HBO,34.9,21610,134,11,113,10,174177.6
2024-01-22,56,BA,Nordeste,Telecine,29.9,17274,92,6,92,-6,119282.36
2024-01-22,56,BA,Nordeste,Premiere,24.9,12952,70,8,70,-8,74481.48
2024-01-22,56,CE,Nordeste,Familia,49.9,21588,131,13,130,-12,248785.5
2024-01-22,56,CE,Nordeste,HBO,34.9,13491,75,5,79,-9,108738.08
2024-01-22,56,CE,Nordeste,Telecine,29.9,10799,64,4,61,-1,74570.46
2024-01-22,56,CE,Nordeste,Premiere,24.9,8091,39,5,43,-9,46527.92
2024-01-22,56,PE,Nordeste,Familia,49.9,23026,124,13,125,-14,265357.37
2024-01-22,56,PE,Nordeste,HBO,34.9,14394,83,7,82,-6,116016.3
2024-01-22,56,PE,Nordeste,Telecine,29.9,11513,66,4,69,-7,79500.85
2024-01-22,56,PE,Nordeste,Premiere,24.9,8628,48,7,53,-12,49615.98
2024-01-22,56,MA,Nordeste,Familia,49.9,16326,105,12,87,6,188144.9
2024-01-22,56,MA,Nordeste,HBO,34.9,10203,60,4,53,3,82236.65
2024-01-22,56,MA,Nordeste,Telecine,29.9,8156,45,3,46,-4,56319.72
2024-01-22,56,MA,Nordeste,Premiere,24.9,6105,24,3,36,-15,35107.27
2024-01-22,56,PB,Nordeste,Familia,49.9,9603,63,7,53,3,110667.37
2024-01-22,56,PB,Nordeste,HBO,34.9,5999,35,3,33,-1,48352.22
2024-01-22,56,PB,Nordeste,Telecine,29.9,4803,29,1,25,3,33166.21
2024-01-22,56,PB,Nordeste,Premiere,24.9,3598,20,2,20,-2,20690.58
2024-01-22,56,RN,Nordeste,Familia,49.9,8634,46,5,47,-6,99500.37
2024-01-22,56,RN,Nordeste,HBO,34.9,5397,32,2,33,-3,43500.07
2024-01-22,56,RN,Nordeste,Telecine,29.9,4318,25,1,26,-2,29817.14
2024-01-22,56,RN,Nordeste,Premiere,24.9,3239,18,2,17,-1,18626.12
2024-01-22,56,AL,Nordeste,Familia,49.9,7676,46,5,45,-4,88460.14
2024-01-22,56,AL,Nordeste,HBO,34.9,4799,25,1,25,-1,38680.16
2024-01-22,56,AL,Nordeste,Telecine,29.9,3839,22,1,22,-1,26509.49
2024-01-22,56,AL,Nordeste,Premiere,24.9,2879,15,1,15,-1,16555.91
2024-01-22,56,SE,Nordeste,Familia,49.9,5272,26,2,32,-8,60755.84
2024-01-22,56,SE,Nordeste,HBO,34.9,3299,18,1,18,-1,26590.09
2024-01-22,56,SE,Nordeste,Telecine,29.9,2639,15,0,16,-1,18223.12
2024-01-22,56,SE,Nordeste,Premiere,24.9,1978,9,1,10,-2,11374.64
2024-01-22,56,PI,Nordeste,Familia,49.9,7676,43,5,42,-4,88460.14
2024-01-22,56,PI,Nordeste,HBO,34.9,4794,23,1,28,-6,38639.86
2024-01-22,56,PI,Nordeste,Telecine,29.9,3841,24,1,22,1,26523.3
2024-01-22,56,PI,Nordeste,Premiere,24.9,2876,13,2,15,-4,16538.66
2024-01-22,56,GO,Centro-Oeste,Familia,49.9,15848,103,11,84,8,182636.3
2024-01-22,56,GO,Centro-Oeste,HBO,34.9,9897,62,4,61,-3,79770.28
2024-01-22,56,GO,Centro-Oeste,Telecine,29.9,7917,46,3,46,-3,54669.35
2024-01-22,56,GO,Centro-Oeste,Premiere,24.9,5935,31,3,33,-5,34129.68
2024-01-22,56,MT,Centro-Oeste,Familia,49.9,8153,48,4,51,-7,93957.21
2024-01-22,56,MT,Centro-Oeste,HBO,34.9,5103,33,2,28,3,41130.42
2024-01-22,56,MT,Centro-Oeste,Telecine,29.9,4080,24,1,23,0,28173.67
2024-01-22,56,MT,Centro-Oeste,Premiere,24.9,3056,15,2,17,-4,17573.76
2024-01-22,56,MS,Centro-Oeste,Familia,49.9,6239,34,3,32,-1,71899.79
2024-01-22,56,MS,Centro-Oeste,HBO,34.9,3901,24,1,22,1,31442.24
2024-01-22,56,MS,Centro-Oeste,Telecine,29.9,3117,16,1,18,-3,21523.86
2024-01-22,56,MS,Centro-Oeste,Premiere,24.9,2338,12,1,13,-2,13444.85
2024-01-22,56,DF,Centro-Oeste,Familia,49.9,6715,37,3,39,-5,77385.33
2024-01-22,56,DF,Centro-Oeste,HBO,34.9,4202,27,2,23,2,33868.31
2024-01-22,56,DF,Centro-Oeste,Telecine,29.9,3358,18,1,19,-2,23188.04
2024-01-22,56,DF,Centro-Oeste,Premiere,24.9,2515,9,1,13,-5,14462.7
2024-01-22,56,AM,Norte,Familia,49.9,9598,54,5,51,-2,110609.75
2024-01-22,56,AM,Norte,HBO,34.9,5996,34,2,36,-4,48328.04
2024-01-22,56,AM,Norte,Telecine,29.9,4795,23,1,27,-5,33110.97
2024-01-22,56,AM,Norte,Premiere,24.9,3595,18,2,21,-5,20673.33
2024-01-22,56,PA,Norte,Familia,49.9,20154,122,13,115,-6,232259.72
2024-01-22,56,PA,Norte,HBO,34.9,12602,79,6,71,2,101572.7
2024-01-22,56,PA,Norte,Telecine,29.9,10073,57,4,60,-7,69557.21
2024-01-22,56,PA,Norte,Premiere,24.9,7542,28,4,42,-18,43370.85
2024-01-22,56,RO,Norte,Familia,49.9,3835,18,2,21,-5,44195.5
2024-01-22,56,RO,Norte,HBO,34.9,2397,12,1,14,-3,19319.93
2024-01-22,56,RO,Norte,Telecine,29.9,1920,11,0,11,0,13258.2
2024-01-22,56,RO,Norte,Premiere,24.9,1439,7,1,7,-1,8275.08
2024-01-22,56,AC,Norte,Familia,49.9,1920,11,1,10,0,22126.56
2024-01-22,56,AC,Norte,HBO,34.9,1200,6,0,6,0,9672.06
2024-01-22,56,AC,Norte,Telecine,29.9,958,4,0,6,-2,6615.29
2024-01-22,56,AC,Norte,Premiere,24.9,720,3,0,3,0,4140.42
2024-01-22,56,RR,Norte,Familia,49.9,1440,7,0,7,0,16594.92
2024-01-22,56,RR,Norte,HBO,34.9,899,4,0,5,-1,7245.98
2024-01-22,56,RR,Norte,Telecine,29.9,720,4,0,4,0,4971.82
2024-01-22,56,RR,Norte,Premiere,24.9,540,3,0,3,0,3105.31
2024-01-22,56,AP,Norte,Familia,49.9,1920,11,1,10,0,22126.56
2024-01-22,56,AP,Norte,HBO,34.9,1199,6,0,7,-1,9664.0
2024-01-22,56,AP,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2024-01-22,56,AP,Norte,Premiere,24.9,719,3,0,4,-1,4134.67
2024-01-22,56,TO,Norte,Familia,49.9,3356,18,2,20,-4,38675.38
2024-01-22,56,TO,Norte,HBO,34.9,2100,12,1,11,0,16926.1
2024-01-22,56,TO,Norte,Telecine,29.9,1681,9,0,8,1,11607.83
2024-01-22,56,TO,Norte,Premiere,24.9,1259,6,0,7,-1,7239.98
2024-01-29,57,SP,Sudeste,Familia,49.9,104607,577,65,545,-33,1205517.16
2024-01-29,57,SP,Sudeste,HBO,34.9,65335,377,27,415,-65,526603.12
2024-01-29,57,SP,Sudeste,Telecine,29.9,52369,366,28,289,49,361624.27
2024-01-29,57,SP,Sudeste,Premiere,24.9,39130,160,24,246,-110,225020.09
2024-01-29,57,RJ,Sudeste,Familia,49.9,39332,238,25,241,-28,453271.78
2024-01-29,57,RJ,Sudeste,HBO,34.9,24563,115,10,142,-37,197978.91
2024-01-29,57,RJ,Sudeste,Telecine,29.9,19671,115,7,117,-9,135834.39
2024-01-29,57,RJ,Sudeste,Premiere,24.9,14729,67,10,88,-31,84700.25
2024-01-29,57,MG,Sudeste,Familia,49.9,48920,260,31,269,-40,563766.28
2024-01-29,57,MG,Sudeste,HBO,34.9,30607,186,14,164,8,246693.83
2024-01-29,57,MG,Sudeste,Telecine,29.9,24476,144,10,138,-4,169014.41
2024-01-29,57,MG,Sudeste,Premiere,24.9,18324,91,13,113,-35,105373.58
2024-01-29,57,ES,Sudeste,Familia,49.9,9121,54,6,47,1,105112.68
2024-01-29,57,ES,Sudeste,HBO,34.9,5694,29,2,33,-6,45893.9
2024-01-29,57,ES,Sudeste,Telecine,29.9,4557,25,1,27,-3,31467.51
2024-01-29,57,ES,Sudeste,Premiere,24.9,3414,17,2,21,-6,19632.47
2024-01-29,57,PR,Sul,Familia,49.9,26859,159,18,162,-21,309529.82
2024-01-29,57,PR,Sul,HBO,34.9,16796,103,8,99,-4,135376.54
2024-01-29,57,PR,Sul,Telecine,29.9,13430,65,4,71,-10,92738.34
2024-01-29,57,PR,Sul,Premiere,24.9,10067,46,5,54,-13,57891.06
2024-01-29,57,SC,Sul,Familia,49.9,17260,85,8,97,-20,198908.55
2024-01-29,57,SC,Sul,HBO,34.9,10789,59,5,65,-11,86959.84
2024-01-29,57,SC,Sul,Telecine,29.9,8641,50,3,46,1,59668.8
2024-01-29,57,SC,Sul,Premiere,24.9,6470,34,5,39,-10,37206.24
2024-01-29,57,RS,Sul,Familia,49.9,26880,187,21,166,0,309771.82
2024-01-29,57,RS,Sul,HBO,34.9,16786,93,6,101,-14,135295.94
2024-01-29,57,RS,Sul,Telecine,29.9,13436,80,5,79,-4,92779.77
2024-01-29,57,RS,Sul,Premiere,24.9,10070,49,6,53,-10,57908.31
2024-01-29,57,BA,Nordeste,Familia,49.9,34569,211,20,182,9,398381.78
2024-01-29,57,BA,Nordeste,HBO,34.9,21587,125,9,129,-13,173992.22
2024-01-29,57,BA,Nordeste,Telecine,29.9,17262,94,7,105,-18,119199.49
2024-01-29,57,BA,Nordeste,Premiere,24.9,12938,58,8,72,-22,74400.97
2024-01-29,57,CE,Nordeste,Familia,49.9,21582,127,12,133,-18,248716.35
2024-01-29,57,CE,Nordeste,HBO,34.9,13482,72,6,84,-18,108665.54
2024-01-29,57,CE,Nordeste,Telecine,29.9,10797,60,3,60,-3,74556.65
2024-01-29,57,CE,Nordeste,Premiere,24.9,8094,46,5,47,-6,46545.17
2024-01-29,57,PE,Nordeste,Familia,49.9,23037,140,17,126,-3,265484.13
2024-01-29,57,PE,Nordeste,HBO,34.9,14397,90,6,87,-3,116040.48
2024-01-29,57,PE,Nordeste,Telecine,29.9,11516,63,4,63,-4,79521.57
2024-01-29,57,PE,Nordeste,Premiere,24.9,8634,46,6,46,-6,49650.48
2024-01-29,57,MA,Nordeste,Familia,49.9,16316,100,9,95,-4,188029.65
2024-01-29,57,MA,Nordeste,HBO,34.9,10208,66,4,54,8,82276.95
2024-01-29,57,MA,Nordeste,Telecine,29.9,8150,38,2,46,-10,56278.29
2024-01-29,57,MA,Nordeste,Premiere,24.9,6112,32,4,36,-8,35147.53
2024-01-29,57,PB,Nordeste,Familia,49.9,9591,56,5,60,-9,110529.08
2024-01-29,57,PB,Nordeste,HBO,34.9,6000,36,2,34,0,48360.28
2024-01-29,57,PB,Nordeste,Telecine,29.9,4801,28,1,26,1,33152.4
2024-01-29,57,PB,Nordeste,Premiere,24.9,3597,18,2,19,-3,20684.83
2024-01-29,57,RN,Nordeste,Familia,49.9,8638,51,6,47,-2,99546.47
2024-01-29,57,RN,Nordeste,HBO,34.9,5400,35,2,33,0,43524.25
2024-01-29,57,RN,Nordeste,Telecine,29.9,4320,27,1,26,0,29830.95
2024-01-29,57,RN,Nordeste,Premiere,24.9,3238,16,1,17,-2,18620.37
2024-01-29,57,AL,Nordeste,Familia,49.9,7679,46,4,43,-1,88494.71
2024-01-29,57,AL,Nordeste,HBO,34.9,4799,27,2,26,-1,38680.16
2024-01-29,57,AL,Nordeste,Telecine,29.9,3840,24,1,23,0,26516.4
2024-01-29,57,AL,Nordeste,Premiere,24.9,2876,16,2,18,-4,16538.66
2024-01-29,57,SE,Nordeste,Familia,49.9,5275,30,3,32,-5,60790.42
2024-01-29,57,SE,Nordeste,HBO,34.9,3298,19,1,20,-2,26582.03
2024-01-29,57,SE,Nordeste,Telecine,29.9,2640,14,0,14,0,18230.02
2024-01-29,57,SE,Nordeste,Premiere,24.9,1977,8,1,10,-3,11368.89
2024-01-29,57,PI,Nordeste,Familia,49.9,7675,44,4,45,-5,88448.61
2024-01-29,57,PI,Nordeste,HBO,34.9,4804,31,2,25,4,38720.46
2024-01-29,57,PI,Nordeste,Telecine,29.9,3841,22,1,20,1,26523.3
2024-01-29,57,PI,Nordeste,Premiere,24.9,2876,13,1,16,-4,16538.66
2024-01-29,57,GO,Centro-Oeste,Familia,49.9,15825,92,9,98,-15,182371.25
2024-01-29,57,GO,Centro-Oeste,HBO,34.9,9893,51,3,55,-7,79738.04
2024-01-29,57,GO,Centro-Oeste,Telecine,29.9,7918,48,3,47,-2,54676.26
2024-01-29,57,GO,Centro-Oeste,Premiere,24.9,5930,23,2,31,-10,34100.92
2024-01-29,57,MT,Centro-Oeste,Familia,49.9,8162,50,5,43,2,94060.92
2024-01-29,57,MT,Centro-Oeste,HBO,34.9,5099,29,2,28,-1,41098.18
2024-01-29,57,MT,Centro-Oeste,Telecine,29.9,4078,24,1,25,-2,28159.86
2024-01-29,57,MT,Centro-Oeste,Premiere,24.9,3055,13,2,16,-5,17568.01
2024-01-29,57,MS,Centro-Oeste,Familia,49.9,6237,37,3,37,-3,71876.74
2024-01-29,57,MS,Centro-Oeste,HBO,34.9,3896,21,1,24,-4,31401.94
2024-01-29,57,MS,Centro-Oeste,Telecine,29.9,3122,19,1,16,2,21558.38
2024-01-29,57,MS,Centro-Oeste,Premiere,24.9,2337,12,1,14,-3,13439.1
2024-01-29,57,DF,Centro-Oeste,Familia,49.9,6717,39,4,38,-3,77408.38
2024-01-29,57,DF,Centro-Oeste,HBO,34.9,4196,23,2,25,-4,33819.95
2024-01-29,57,DF,Centro-Oeste,Telecine,29.9,3359,19,1,19,-1,23194.94
2024-01-29,57,DF,Centro-Oeste,Premiere,24.9,2517,13,2,14,-3,14474.2
2024-01-29,57,AM,Norte,Familia,49.9,9597,59,6,56,-3,110598.22
2024-01-29,57,AM,Norte,HBO,34.9,6005,40,3,32,5,48400.58
2024-01-29,57,AM,Norte,Telecine,29.9,4795,24,1,28,-5,33110.97
2024-01-29,57,AM,Norte,Premiere,24.9,3595,17,2,20,-5,20673.33
2024-01-29,57,PA,Norte,Familia,49.9,20162,131,15,114,2,232351.92
2024-01-29,57,PA,Norte,HBO,34.9,12592,74,5,77,-8,101492.1
2024-01-29,57,PA,Norte,Telecine,29.9,10086,68,4,58,6,69646.97
2024-01-29,57,PA,Norte,Premiere,24.9,7545,35,5,45,-15,43388.11
2024-01-29,57,RO,Norte,Familia,49.9,3846,30,3,21,6,44322.26
2024-01-29,57,RO,Norte,HBO,34.9,2400,15,1,14,0,19344.11
2024-01-29,57,RO,Norte,Telecine,29.9,1922,12,0,10,2,13272.01
2024-01-29,57,RO,Norte,Premiere,24.9,1439,6,0,7,-1,8275.08
2024-01-29,57,AC,Norte,Familia,49.9,1918,10,1,11,-2,22103.51
2024-01-29,57,AC,Norte,HBO,34.9,1199,6,0,7,-1,9664.0
2024-01-29,57,AC,Norte,Telecine,29.9,961,6,0,5,1,6636.0
2024-01-29,57,AC,Norte,Premiere,24.9,720,4,0,4,0,4140.42
2024-01-29,57,RR,Norte,Familia,49.9,1441,9,0,8,1,16606.44
2024-01-29,57,RR,Norte,HBO,34.9,900,5,0,5,0,7254.04
2024-01-29,57,RR,Norte,Telecine,29.9,721,4,0,3,1,4978.73
2024-01-29,57,RR,Norte,Premiere,24.9,539,2,0,3,-1,3099.56
2024-01-29,57,AP,Norte,Familia,49.9,1920,11,1,10,0,22126.56
2024-01-29,57,AP,Norte,HBO,34.9,1200,6,0,6,0,9672.06
2024-01-29,57,AP,Norte,Telecine,29.9,961,6,0,5,1,6636.0
2024-01-29,57,AP,Norte,Premiere,24.9,720,3,0,3,0,4140.42
2024-01-29,57,TO,Norte,Familia,49.9,3359,21,2,20,-1,38709.95
2024-01-29,57,TO,Norte,HBO,34.9,2101,13,1,11,1,16934.16
2024-01-29,57,TO,Norte,Telecine,29.9,1681,11,0,10,1,11607.83
2024-01-29,57,TO,Norte,Premiere,24.9,1260,6,0,6,0,7245.73
2024-02-05,58,SP,Sudeste,Familia,49.9,104659,666,67,580,19,1206116.42
2024-02-05,58,SP,Sudeste,HBO,34.9,65287,324,26,411,-113,526216.24
2024-02-05,58,SP,Sudeste,Telecine,29.9,52317,305,20,288,-3,361265.2
2024-02-05,58,SP,Sudeste,Premiere,24.9,39164,190,26,240,-76,225215.61
2024-02-05,58,RJ,Sudeste,Familia,49.9,39355,231,29,207,-5,453536.84
2024-02-05,58,RJ,Sudeste,HBO,34.9,24589,129,8,132,-11,198188.48
2024-02-05,58,RJ,Sudeste,Telecine,29.9,19667,96,7,102,-13,135806.77
2024-02-05,58,RJ,Sudeste,Premiere,24.9,14737,64,8,79,-23,84746.26
2024-02-05,58,MG,Sudeste,Familia,49.9,48884,265,32,309,-76,563351.41
2024-02-05,58,MG,Sudeste,HBO,34.9,30589,170,13,167,-10,246548.75
2024-02-05,58,MG,Sudeste,Telecine,29.9,24467,124,9,128,-13,168952.26
2024-02-05,58,MG,Sudeste,Premiere,24.9,18319,77,9,108,-40,105344.83
2024-02-05,58,ES,Sudeste,Familia,49.9,9114,54,5,55,-6,105032.01
2024-02-05,58,ES,Sudeste,HBO,34.9,5701,33,2,30,1,45950.32
2024-02-05,58,ES,Sudeste,Telecine,29.9,4559,24,1,24,-1,31481.32
2024-02-05,58,ES,Sudeste,Premiere,24.9,3414,14,2,18,-6,19632.47
2024-02-05,58,PR,Sul,Familia,49.9,26869,151,17,145,-11,309645.06
2024-02-05,58,PR,Sul,HBO,34.9,16803,98,7,88,3,135432.96
2024-02-05,58,PR,Sul,Telecine,29.9,13427,67,5,75,-13,92717.62
2024-02-05,58,PR,Sul,Premiere,24.9,10057,40,6,57,-23,57833.56
2024-02-05,58,SC,Sul,Familia,49.9,17260,96,10,106,-20,198908.55
