date,week,state,region,channel,treated,geolift_period,spend_brl,impressions,conv_shapley,conv_true_incremental,cac_shapley_brl,cac_true_brl
2023-12-11,50,MT,Centro-Oeste,meta,0,1,11789.61,982467,0,0,,
2023-12-11,50,MS,Centro-Oeste,meta,0,1,9015.58,751298,0,0,,
2023-12-11,50,DF,Centro-Oeste,meta,0,1,9709.09,809090,0,0,,
2023-12-11,50,AM,Norte,meta,0,1,13870.13,1155844,0,0,,
2023-12-11,50,PA,Norte,meta,0,1,29127.27,2427272,0,0,,
2023-12-11,50,RO,Norte,meta,0,1,5548.05,462337,1,0,5548.05,
2023-12-11,50,AC,Norte,meta,0,1,2774.03,231168,0,0,,
2023-12-11,50,RR,Norte,meta,0,1,2080.52,173376,0,0,,
2023-12-11,50,AP,Norte,meta,0,1,2774.03,231168,0,0,,
2023-12-11,50,TO,Norte,meta,0,1,4854.54,404545,0,0,,
2023-12-11,50,SP,Sudeste,search,1,1,107988.85,13498606,450,262,239.98,412.17
2023-12-11,50,RJ,Sudeste,search,1,1,40619.66,5077457,169,96,240.35,423.12
2023-12-11,50,MG,Sudeste,search,0,1,50526.9,6315861,0,0,,
2023-12-11,50,ES,Sudeste,search,0,1,9411.87,1176484,0,0,,
2023-12-11,50,PR,Sul,search,1,1,27740.26,3467532,111,72,249.91,385.28
2023-12-11,50,SC,Sul,search,0,1,17833.02,2229127,0,0,,
2023-12-11,50,RS,Sul,search,1,1,27740.26,3467532,113,80,245.49,346.75
2023-12-11,50,BA,Nordeste,search,0,1,35666.04,4458255,0,0,,
2023-12-11,50,CE,Nordeste,search,1,1,22291.28,2786409,80,52,278.64,428.68
2023-12-11,50,PE,Nordeste,search,0,1,23777.36,2972170,1,0,23777.36,
2023-12-11,50,MA,Nordeste,search,0,1,16842.3,2105287,0,0,,
2023-12-11,50,PB,Nordeste,search,0,1,9907.23,1238404,1,0,9907.23,
2023-12-11,50,RN,Nordeste,search,0,1,8916.51,1114563,0,0,,
2023-12-11,50,AL,Nordeste,search,0,1,7925.79,990723,0,0,,
2023-12-11,50,SE,Nordeste,search,0,1,5448.98,681122,0,0,,
2023-12-11,50,PI,Nordeste,search,0,1,7925.79,990723,0,0,,
2023-12-11,50,GO,Centro-Oeste,search,0,1,16346.94,2043367,0,0,,
2023-12-11,50,MT,Centro-Oeste,search,0,1,8421.15,1052643,0,0,,
2023-12-11,50,MS,Centro-Oeste,search,0,1,6439.7,804962,0,0,,
2023-12-11,50,DF,Centro-Oeste,search,0,1,6935.06,866883,0,0,,
2023-12-11,50,AM,Norte,search,0,1,9907.23,1238404,0,0,,
2023-12-11,50,PA,Norte,search,0,1,20805.19,2600649,0,0,,
2023-12-11,50,RO,Norte,search,0,1,3962.89,495361,1,0,3962.89,
2023-12-11,50,AC,Norte,search,0,1,1981.45,247680,0,0,,
2023-12-11,50,RR,Norte,search,0,1,1486.09,185760,0,0,,
2023-12-11,50,AP,Norte,search,0,1,1981.45,247680,0,0,,
2023-12-11,50,TO,Norte,search,0,1,3467.53,433441,0,0,,
2023-12-18,51,SP,Sudeste,youtube,1,1,206444.53,11469140,261,232,790.98,889.85
2023-12-18,51,RJ,Sudeste,youtube,1,1,77653.45,4314080,113,53,687.2,1465.16
2023-12-18,51,MG,Sudeste,youtube,0,1,96593.31,5366295,0,0,,
2023-12-18,51,ES,Sudeste,youtube,0,1,17992.87,999603,0,0,,
2023-12-18,51,PR,Sul,youtube,1,1,53031.62,2946201,70,51,757.59,1039.84
2023-12-18,51,SC,Sul,youtube,0,1,34091.76,1893986,0,0,,
2023-12-18,51,RS,Sul,youtube,1,1,53031.62,2946201,66,52,803.51,1019.84
2023-12-18,51,BA,Nordeste,youtube,0,1,68183.52,3787972,0,0,,
2023-12-18,51,CE,Nordeste,youtube,1,1,42614.7,2367483,71,42,600.21,1014.64
2023-12-18,51,PE,Nordeste,youtube,0,1,45455.68,2525315,0,0,,
2023-12-18,51,MA,Nordeste,youtube,0,1,32197.77,1788765,0,0,,
2023-12-18,51,PB,Nordeste,youtube,0,1,18939.87,1052214,0,0,,
2023-12-18,51,RN,Nordeste,youtube,0,1,17045.88,946993,0,0,,
2023-12-18,51,AL,Nordeste,youtube,0,1,15151.89,841771,1,0,15151.89,
2023-12-18,51,SE,Nordeste,youtube,0,1,10416.93,578718,0,0,,
2023-12-18,51,PI,Nordeste,youtube,0,1,15151.89,841771,0,0,,
2023-12-18,51,GO,Centro-Oeste,youtube,0,1,31250.78,1736154,0,0,,
2023-12-18,51,MT,Centro-Oeste,youtube,0,1,16098.89,894382,0,0,,
2023-12-18,51,MS,Centro-Oeste,youtube,0,1,12310.91,683939,0,0,,
2023-12-18,51,DF,Centro-Oeste,youtube,0,1,13257.91,736550,0,0,,
2023-12-18,51,AM,Norte,youtube,0,1,18939.87,1052214,0,0,,
2023-12-18,51,PA,Norte,youtube,0,1,39773.72,2209650,0,0,,
2023-12-18,51,RO,Norte,youtube,0,1,7575.95,420885,0,0,,
2023-12-18,51,AC,Norte,youtube,0,1,3787.97,210442,0,0,,
2023-12-18,51,RR,Norte,youtube,0,1,2840.98,157832,0,0,,
2023-12-18,51,AP,Norte,youtube,0,1,3787.97,210442,0,0,,
2023-12-18,51,TO,Norte,youtube,0,1,6628.95,368275,0,0,,
2023-12-18,51,SP,Sudeste,meta,1,1,180638.97,15053247,435,270,415.26,669.03
2023-12-18,51,RJ,Sudeste,meta,1,1,67946.77,5662230,136,99,499.61,686.33
2023-12-18,51,MG,Sudeste,meta,0,1,84519.15,7043262,0,0,,
2023-12-18,51,ES,Sudeste,meta,0,1,15743.76,1311980,0,0,,
2023-12-18,51,PR,Sul,meta,1,1,46402.67,3866889,95,61,488.45,760.7
2023-12-18,51,SC,Sul,meta,0,1,29830.29,2485857,0,0,,
2023-12-18,51,RS,Sul,meta,1,1,46402.67,3866889,113,70,410.64,662.9
2023-12-18,51,BA,Nordeste,meta,0,1,59660.58,4971714,0,0,,
2023-12-18,51,CE,Nordeste,meta,1,1,37287.86,3107321,72,51,517.89,731.13
2023-12-18,51,PE,Nordeste,meta,0,1,39773.72,3314476,0,0,,
2023-12-18,51,MA,Nordeste,meta,0,1,28173.05,2347754,0,0,,
2023-12-18,51,PB,Nordeste,meta,0,1,16572.38,1381031,0,0,,
2023-12-18,51,RN,Nordeste,meta,0,1,14915.14,1242928,0,0,,
2023-12-18,51,AL,Nordeste,meta,0,1,13257.91,1104825,0,0,,
2023-12-18,51,SE,Nordeste,meta,0,1,9114.81,759567,0,0,,
2023-12-18,51,PI,Nordeste,meta,0,1,13257.91,1104825,1,0,13257.91,
2023-12-18,51,GO,Centro-Oeste,meta,0,1,27344.43,2278702,0,0,,
2023-12-18,51,MT,Centro-Oeste,meta,0,1,14086.52,1173877,0,0,,
2023-12-18,51,MS,Centro-Oeste,meta,0,1,10772.05,897670,0,0,,
2023-12-18,51,DF,Centro-Oeste,meta,0,1,11600.67,966722,0,0,,
2023-12-18,51,AM,Norte,meta,0,1,16572.38,1381031,0,0,,
2023-12-18,51,PA,Norte,meta,0,1,34802.0,2900166,0,0,,
2023-12-18,51,RO,Norte,meta,0,1,6628.95,552412,0,0,,
2023-12-18,51,AC,Norte,meta,0,1,3314.48,276206,0,0,,
2023-12-18,51,RR,Norte,meta,0,1,2485.86,207154,0,0,,
2023-12-18,51,AP,Norte,meta,0,1,3314.48,276206,0,0,,
2023-12-18,51,TO,Norte,meta,0,1,5800.33,483361,0,0,,
2023-12-18,51,SP,Sudeste,search,1,1,129027.83,16128478,344,262,375.08,492.47
2023-12-18,51,RJ,Sudeste,search,1,1,48533.4,6066675,171,111,283.82,437.24
2023-12-18,51,MG,Sudeste,search,0,1,60370.82,7546352,0,0,,
2023-12-18,51,ES,Sudeste,search,0,1,11245.55,1405693,0,0,,
2023-12-18,51,PR,Sul,search,1,1,33144.76,4143095,76,55,436.12,602.63
2023-12-18,51,SC,Sul,search,0,1,21307.35,2663418,1,0,21307.35,
2023-12-18,51,RS,Sul,search,1,1,33144.76,4143095,105,55,315.66,602.63
2023-12-18,51,BA,Nordeste,search,0,1,42614.7,5326837,0,0,,
2023-12-18,51,CE,Nordeste,search,1,1,26634.19,3329273,77,40,345.9,665.85
2023-12-18,51,PE,Nordeste,search,0,1,28409.8,3551224,0,0,,
2023-12-18,51,MA,Nordeste,search,0,1,20123.61,2515450,0,0,,
2023-12-18,51,PB,Nordeste,search,0,1,11837.42,1479676,0,0,,
2023-12-18,51,RN,Nordeste,search,0,1,10653.67,1331709,0,0,,
2023-12-18,51,AL,Nordeste,search,0,1,9469.93,1183741,0,0,,
2023-12-18,51,SE,Nordeste,search,0,1,6510.58,813822,0,0,,
2023-12-18,51,PI,Nordeste,search,0,1,9469.93,1183741,0,0,,
2023-12-18,51,GO,Centro-Oeste,search,0,1,19531.74,2441466,0,0,,
2023-12-18,51,MT,Centro-Oeste,search,0,1,10061.8,1257725,1,0,10061.8,
2023-12-18,51,MS,Centro-Oeste,search,0,1,7694.32,961790,0,0,,
2023-12-18,51,DF,Centro-Oeste,search,0,1,8286.19,1035773,0,0,,
2023-12-18,51,AM,Norte,search,0,1,11837.42,1479676,0,0,,
2023-12-18,51,PA,Norte,search,0,1,24858.57,3107321,0,0,,
2023-12-18,51,RO,Norte,search,0,1,4734.97,591870,0,0,,
2023-12-18,51,AC,Norte,search,0,1,2367.48,295935,0,0,,
2023-12-18,51,RR,Norte,search,0,1,1775.61,221951,0,0,,
2023-12-18,51,AP,Norte,search,0,1,2367.48,295935,0,0,,
2023-12-18,51,TO,Norte,search,0,1,4143.1,517886,0,0,,
2023-12-25,52,SP,Sudeste,youtube,1,1,236462.82,13136823,306,180,772.75,1313.68
2023-12-25,52,RJ,Sudeste,youtube,1,1,88944.73,4941373,121,63,735.08,1411.82
2023-12-25,52,MG,Sudeste,youtube,0,1,110638.57,6146586,0,0,,
2023-12-25,52,ES,Sudeste,youtube,0,1,20609.14,1144952,0,0,,
2023-12-25,52,PR,Sul,youtube,1,1,60742.74,3374596,76,46,799.25,1320.49
2023-12-25,52,SC,Sul,youtube,0,1,39048.91,2169383,0,0,,
2023-12-25,52,RS,Sul,youtube,1,1,60742.74,3374596,84,52,723.13,1168.13
2023-12-25,52,BA,Nordeste,youtube,0,1,78097.81,4338767,1,0,78097.81,
2023-12-25,52,CE,Nordeste,youtube,1,1,48811.13,2711729,61,41,800.18,1190.52
2023-12-25,52,PE,Nordeste,youtube,0,1,52065.21,2892511,0,0,,
2023-12-25,52,MA,Nordeste,youtube,0,1,36879.52,2048862,0,0,,
2023-12-25,52,PB,Nordeste,youtube,0,1,21693.84,1205213,0,0,,
2023-12-25,52,RN,Nordeste,youtube,0,1,19524.45,1084691,0,0,,
2023-12-25,52,AL,Nordeste,youtube,0,1,17355.07,964170,0,0,,
2023-12-25,52,SE,Nordeste,youtube,0,1,11931.61,662867,0,0,,
2023-12-25,52,PI,Nordeste,youtube,0,1,17355.07,964170,0,0,,
2023-12-25,52,GO,Centro-Oeste,youtube,0,1,35794.83,1988601,0,0,,
2023-12-25,52,MT,Centro-Oeste,youtube,0,1,18439.76,1024431,1,0,18439.76,
2023-12-25,52,MS,Centro-Oeste,youtube,0,1,14100.99,783388,0,0,,
2023-12-25,52,DF,Centro-Oeste,youtube,0,1,15185.69,843649,0,0,,
2023-12-25,52,AM,Norte,youtube,0,1,21693.84,1205213,0,0,,
2023-12-25,52,PA,Norte,youtube,0,1,45557.06,2530947,0,0,,
2023-12-25,52,RO,Norte,youtube,0,1,8677.53,482085,0,0,,
2023-12-25,52,AC,Norte,youtube,0,1,4338.77,241042,1,0,4338.77,
2023-12-25,52,RR,Norte,youtube,0,1,3254.08,180781,0,0,,
2023-12-25,52,AP,Norte,youtube,0,1,4338.77,241042,0,0,,
2023-12-25,52,TO,Norte,youtube,0,1,7592.84,421824,0,0,,
2023-12-25,52,SP,Sudeste,meta,1,1,206904.96,17242080,383,159,540.22,1301.29
2023-12-25,52,RJ,Sudeste,meta,1,1,77826.64,6485553,152,76,512.02,1024.03
2023-12-25,52,MG,Sudeste,meta,0,1,96808.74,8067395,0,0,,
2023-12-25,52,ES,Sudeste,meta,0,1,18033.0,1502750,0,0,,
2023-12-25,52,PR,Sul,meta,1,1,53149.9,4429158,89,59,597.19,900.85
2023-12-25,52,SC,Sul,meta,0,1,34167.79,2847315,0,0,,
2023-12-25,52,RS,Sul,meta,1,1,53149.9,4429158,96,66,553.64,805.3
2023-12-25,52,BA,Nordeste,meta,0,1,68335.58,5694631,0,0,,
2023-12-25,52,CE,Nordeste,meta,1,1,42709.74,3559144,79,53,540.63,805.84
2023-12-25,52,PE,Nordeste,meta,0,1,45557.06,3796421,0,0,,
2023-12-25,52,MA,Nordeste,meta,0,1,32269.58,2689131,0,0,,
2023-12-25,52,PB,Nordeste,meta,0,1,18982.11,1581842,0,0,,
2023-12-25,52,RN,Nordeste,meta,0,1,17083.9,1423657,0,0,,
2023-12-25,52,AL,Nordeste,meta,0,1,15185.69,1265473,0,0,,
2023-12-25,52,SE,Nordeste,meta,0,1,10440.16,870013,0,0,,
2023-12-25,52,PI,Nordeste,meta,0,1,15185.69,1265473,0,0,,
2023-12-25,52,GO,Centro-Oeste,meta,0,1,31320.48,2610039,0,0,,
2023-12-25,52,MT,Centro-Oeste,meta,0,1,16134.79,1344565,0,0,,
2023-12-25,52,MS,Centro-Oeste,meta,0,1,12338.37,1028197,0,0,,
2023-12-25,52,DF,Centro-Oeste,meta,0,1,13287.47,1107289,0,0,,
2023-12-25,52,AM,Norte,meta,0,1,18982.11,1581842,0,0,,
2023-12-25,52,PA,Norte,meta,0,1,39862.42,3321868,0,0,,
2023-12-25,52,RO,Norte,meta,0,1,7592.84,632736,0,0,,
2023-12-25,52,AC,Norte,meta,0,1,3796.42,316368,0,0,,
2023-12-25,52,RR,Norte,meta,0,1,2847.32,237276,0,0,,
2023-12-25,52,AP,Norte,meta,0,1,3796.42,316368,0,0,,
2023-12-25,52,TO,Norte,meta,0,1,6643.74,553644,0,0,,
2023-12-25,52,SP,Sudeste,search,1,1,147789.26,18473657,403,256,366.72,577.3
2023-12-25,52,RJ,Sudeste,search,1,1,55590.46,6948806,144,117,386.04,475.13
2023-12-25,52,MG,Sudeste,search,0,1,69149.1,8643637,0,0,,
2023-12-25,52,ES,Sudeste,search,0,1,12880.72,1610089,0,0,,
2023-12-25,52,PR,Sul,search,1,1,37964.21,4745526,107,61,354.81,622.36
2023-12-25,52,SC,Sul,search,0,1,24405.57,3050695,0,0,,
2023-12-25,52,RS,Sul,search,1,1,37964.21,4745526,106,63,358.15,602.61
2023-12-25,52,BA,Nordeste,search,0,1,48811.13,6101391,0,0,,
2023-12-25,52,CE,Nordeste,search,1,1,30506.96,3813369,79,61,386.16,500.11
2023-12-25,52,PE,Nordeste,search,0,1,32540.75,4067594,0,0,,
2023-12-25,52,MA,Nordeste,search,0,1,23049.7,2881212,0,0,,
2023-12-25,52,PB,Nordeste,search,0,1,13558.65,1694830,0,0,,
2023-12-25,52,RN,Nordeste,search,0,1,12202.78,1525347,0,0,,
2023-12-25,52,AL,Nordeste,search,0,1,10846.92,1355864,0,0,,
2023-12-25,52,SE,Nordeste,search,0,1,7457.26,932157,0,0,,
2023-12-25,52,PI,Nordeste,search,0,1,10846.92,1355864,1,0,10846.92,
2023-12-25,52,GO,Centro-Oeste,search,0,1,22371.77,2796471,0,0,,
2023-12-25,52,MT,Centro-Oeste,search,0,1,11524.85,1440606,0,0,,
2023-12-25,52,MS,Centro-Oeste,search,0,1,8813.12,1101640,0,0,,
2023-12-25,52,DF,Centro-Oeste,search,0,1,9491.05,1186381,0,0,,
2023-12-25,52,AM,Norte,search,0,1,13558.65,1694830,0,0,,
2023-12-25,52,PA,Norte,search,0,1,28473.16,3559145,0,0,,
2023-12-25,52,RO,Norte,search,0,1,5423.46,677932,0,0,,
2023-12-25,52,AC,Norte,search,0,1,2711.73,338966,0,0,,
2023-12-25,52,RR,Norte,search,0,1,2033.8,254224,0,0,,
2023-12-25,52,AP,Norte,search,0,1,2711.73,338966,0,0,,
2023-12-25,52,TO,Norte,search,0,1,4745.53,593190,0,0,,
2024-01-01,53,SP,Sudeste,youtube,1,0,206523.78,11473543,0,0,,
2024-01-01,53,RJ,Sudeste,youtube,1,0,77683.26,4315736,0,0,,
2024-01-01,53,MG,Sudeste,youtube,0,0,96630.39,5368355,0,0,,
2024-01-01,53,ES,Sudeste,youtube,0,0,17999.78,999987,0,0,,
2024-01-01,53,PR,Sul,youtube,1,0,53051.98,2947332,0,0,,
2024-01-01,53,SC,Sul,youtube,0,0,34104.84,1894713,0,0,,
2024-01-01,53,RS,Sul,youtube,1,0,53051.98,2947332,0,0,,
2024-01-01,53,BA,Nordeste,youtube,0,0,68209.69,3789427,0,0,,
2024-01-01,53,CE,Nordeste,youtube,1,0,42631.06,2368391,0,0,,
2024-01-01,53,PE,Nordeste,youtube,0,0,45473.13,2526284,0,0,,
2024-01-01,53,MA,Nordeste,youtube,0,0,32210.13,1789451,0,0,,
2024-01-01,53,PB,Nordeste,youtube,0,0,18947.14,1052618,0,0,,
2024-01-01,53,RN,Nordeste,youtube,0,0,17052.42,947356,0,0,,
2024-01-01,53,AL,Nordeste,youtube,0,0,15157.71,842094,0,0,,
2024-01-01,53,SE,Nordeste,youtube,0,0,10420.92,578940,0,0,,
2024-01-01,53,PI,Nordeste,youtube,0,0,15157.71,842094,1,0,15157.71,
2024-01-01,53,GO,Centro-Oeste,youtube,0,0,31262.77,1736820,0,0,,
2024-01-01,53,MT,Centro-Oeste,youtube,0,0,16105.07,894725,0,0,,
2024-01-01,53,MS,Centro-Oeste,youtube,0,0,12315.64,684202,0,0,,
2024-01-01,53,DF,Centro-Oeste,youtube,0,0,13262.99,736833,0,0,,
2024-01-01,53,AM,Norte,youtube,0,0,18947.14,1052618,0,0,,
2024-01-01,53,PA,Norte,youtube,0,0,39788.98,2210499,0,0,,
2024-01-01,53,RO,Norte,youtube,0,0,7578.85,421047,0,0,,
2024-01-01,53,AC,Norte,youtube,0,0,3789.43,210523,0,0,,
2024-01-01,53,RR,Norte,youtube,0,0,2842.07,157892,0,0,,
2024-01-01,53,AP,Norte,youtube,0,0,3789.43,210523,0,0,,
2024-01-01,53,TO,Norte,youtube,0,0,6631.5,368416,1,0,6631.5,
2024-01-01,53,SP,Sudeste,meta,1,0,180708.31,15059025,0,0,,
2024-01-01,53,RJ,Sudeste,meta,1,0,67972.85,5664404,0,0,,
2024-01-01,53,MG,Sudeste,meta,0,0,84551.59,7045965,0,0,,
2024-01-01,53,ES,Sudeste,meta,0,0,15749.81,1312483,0,0,,
2024-01-01,53,PR,Sul,meta,1,0,46420.48,3868373,0,0,,
2024-01-01,53,SC,Sul,meta,0,0,29841.74,2486811,0,0,,
2024-01-01,53,RS,Sul,meta,1,0,46420.48,3868373,0,0,,
2024-01-01,53,BA,Nordeste,meta,0,0,59683.48,4973623,0,0,,
2024-01-01,53,CE,Nordeste,meta,1,0,37302.17,3108514,0,0,,
2024-01-01,53,PE,Nordeste,meta,0,0,39788.98,3315748,0,0,,
2024-01-01,53,MA,Nordeste,meta,0,0,28183.86,2348655,0,0,,
2024-01-01,53,PB,Nordeste,meta,0,0,16578.74,1381561,0,0,,
2024-01-01,53,RN,Nordeste,meta,0,0,14920.87,1243405,0,0,,
2024-01-01,53,AL,Nordeste,meta,0,0,13262.99,1105249,0,0,,
2024-01-01,53,SE,Nordeste,meta,0,0,9118.31,759859,0,0,,
2024-01-01,53,PI,Nordeste,meta,0,0,13262.99,1105249,0,0,,
2024-01-01,53,GO,Centro-Oeste,meta,0,0,27354.93,2279577,1,0,27354.93,
2024-01-01,53,MT,Centro-Oeste,meta,0,0,14091.93,1174327,0,0,,
2024-01-01,53,MS,Centro-Oeste,meta,0,0,10776.18,898015,0,0,,
2024-01-01,53,DF,Centro-Oeste,meta,0,0,11605.12,967093,0,0,,
2024-01-01,53,AM,Norte,meta,0,0,16578.74,1381561,1,0,16578.74,
2024-01-01,53,PA,Norte,meta,0,0,34815.36,2901280,0,0,,
2024-01-01,53,RO,Norte,meta,0,0,6631.5,552624,0,0,,
2024-01-01,53,AC,Norte,meta,0,0,3315.75,276312,0,0,,
2024-01-01,53,RR,Norte,meta,0,0,2486.81,207234,0,0,,
2024-01-01,53,AP,Norte,meta,0,0,3315.75,276312,0,0,,
2024-01-01,53,TO,Norte,meta,0,0,5802.56,483546,0,0,,
2024-01-01,53,SP,Sudeste,search,1,0,129077.36,16134670,0,0,,
2024-01-01,53,RJ,Sudeste,search,1,0,48552.04,6069004,0,0,,
2024-01-01,53,MG,Sudeste,search,0,0,60393.99,7549249,0,0,,
2024-01-01,53,ES,Sudeste,search,0,0,11249.86,1406232,0,0,,
2024-01-01,53,PR,Sul,search,1,0,33157.49,4144685,0,0,,
2024-01-01,53,SC,Sul,search,0,0,21315.53,2664440,0,0,,
2024-01-01,53,RS,Sul,search,1,0,33157.49,4144685,0,0,,
2024-01-01,53,BA,Nordeste,search,0,0,42631.06,5328881,0,0,,
2024-01-01,53,CE,Nordeste,search,1,0,26644.41,3330551,0,0,,
2024-01-01,53,PE,Nordeste,search,0,0,28420.7,3552587,0,0,,
2024-01-01,53,MA,Nordeste,search,0,0,20131.33,2516416,0,0,,
2024-01-01,53,PB,Nordeste,search,0,0,11841.96,1480244,0,0,,
2024-01-01,53,RN,Nordeste,search,0,0,10657.76,1332220,0,0,,
2024-01-01,53,AL,Nordeste,search,0,0,9473.57,1184195,0,0,,
2024-01-01,53,SE,Nordeste,search,0,0,6513.08,814134,0,0,,
2024-01-01,53,PI,Nordeste,search,0,0,9473.57,1184195,0,0,,
2024-01-01,53,GO,Centro-Oeste,search,0,0,19539.23,2442404,1,0,19539.23,
2024-01-01,53,MT,Centro-Oeste,search,0,0,10065.67,1258208,0,0,,
2024-01-01,53,MS,Centro-Oeste,search,0,0,7697.27,962159,0,0,,
2024-01-01,53,DF,Centro-Oeste,search,0,0,8289.37,1036171,0,0,,
2024-01-01,53,AM,Norte,search,0,0,11841.96,1480244,0,0,,
2024-01-01,53,PA,Norte,search,0,0,24868.12,3108514,0,0,,
2024-01-01,53,RO,Norte,search,0,0,4736.78,592097,0,0,,
2024-01-01,53,AC,Norte,search,0,0,2368.39,296048,0,0,,
2024-01-01,53,RR,Norte,search,0,0,1776.29,222036,0,0,,
2024-01-01,53,AP,Norte,search,0,0,2368.39,296048,0,0,,
2024-01-01,53,TO,Norte,search,0,0,4144.69,518085,0,0,,
2024-01-08,54,SP,Sudeste,youtube,1,0,180151.66,10008425,0,0,,
2024-01-08,54,RJ,Sudeste,youtube,1,0,67763.47,3764636,0,0,,
2024-01-08,54,MG,Sudeste,youtube,0,0,84291.14,4682841,0,0,,
2024-01-08,54,ES,Sudeste,youtube,0,0,15701.29,872293,0,0,,
2024-01-08,54,PR,Sul,youtube,1,0,46277.49,2570971,0,0,,
2024-01-08,54,SC,Sul,youtube,0,0,29749.81,1652767,1,0,29749.81,
2024-01-08,54,RS,Sul,youtube,1,0,46277.49,2570971,0,0,,
2024-01-08,54,BA,Nordeste,youtube,0,0,59499.63,3305534,0,0,,
2024-01-08,54,CE,Nordeste,youtube,1,0,37187.27,2065959,0,0,,
2024-01-08,54,PE,Nordeste,youtube,0,0,39666.42,2203689,0,0,,
2024-01-08,54,MA,Nordeste,youtube,0,0,28097.05,1560947,0,0,,
2024-01-08,54,PB,Nordeste,youtube,0,0,16527.67,918204,0,0,,
2024-01-08,54,RN,Nordeste,youtube,0,0,14874.91,826383,0,0,,
2024-01-08,54,AL,Nordeste,youtube,0,0,13222.14,734563,0,0,,
2024-01-08,54,SE,Nordeste,youtube,0,0,9090.22,505012,1,0,9090.22,
2024-01-08,54,PI,Nordeste,youtube,0,0,13222.14,734563,0,0,,
2024-01-08,54,GO,Centro-Oeste,youtube,0,0,27270.66,1515036,0,0,,
2024-01-08,54,MT,Centro-Oeste,youtube,0,0,14048.52,780473,0,0,,
2024-01-08,54,MS,Centro-Oeste,youtube,0,0,10742.99,596832,1,0,10742.99,
2024-01-08,54,DF,Centro-Oeste,youtube,0,0,11569.37,642742,0,0,,
2024-01-08,54,AM,Norte,youtube,0,0,16527.67,918204,0,0,,
2024-01-08,54,PA,Norte,youtube,0,0,34708.12,1928228,0,0,,
2024-01-08,54,RO,Norte,youtube,0,0,6611.07,367281,0,0,,
2024-01-08,54,AC,Norte,youtube,0,0,3305.53,183640,0,0,,
2024-01-08,54,RR,Norte,youtube,0,0,2479.15,137730,0,0,,
2024-01-08,54,AP,Norte,youtube,0,0,3305.53,183640,0,0,,
2024-01-08,54,TO,Norte,youtube,0,0,5784.69,321371,1,0,5784.69,
2024-01-08,54,SP,Sudeste,meta,1,0,157632.7,13136058,0,0,,
2024-01-08,54,RJ,Sudeste,meta,1,0,59293.03,4941086,1,0,59293.03,
2024-01-08,54,MG,Sudeste,meta,0,0,73754.75,6146228,0,0,,
2024-01-08,54,ES,Sudeste,meta,0,0,13738.63,1144885,0,0,,
2024-01-08,54,PR,Sul,meta,1,0,40492.8,3374400,1,0,40492.8,
2024-01-08,54,SC,Sul,meta,0,0,26031.09,2169257,0,0,,
2024-01-08,54,RS,Sul,meta,1,0,40492.8,3374400,0,0,,
2024-01-08,54,BA,Nordeste,meta,0,0,52062.18,4338514,0,0,,
2024-01-08,54,CE,Nordeste,meta,1,0,32538.86,2711571,0,0,,
2024-01-08,54,PE,Nordeste,meta,0,0,34708.12,2892343,0,0,,
2024-01-08,54,MA,Nordeste,meta,0,0,24584.92,2048742,0,0,,
2024-01-08,54,PB,Nordeste,meta,0,0,14461.72,1205142,0,0,,
2024-01-08,54,RN,Nordeste,meta,0,0,13015.54,1084628,0,0,,
2024-01-08,54,AL,Nordeste,meta,0,0,11569.37,964114,0,0,,
2024-01-08,54,SE,Nordeste,meta,0,0,7953.94,662828,0,0,,
2024-01-08,54,PI,Nordeste,meta,0,0,11569.37,964114,0,0,,
2024-01-08,54,GO,Centro-Oeste,meta,0,0,23861.83,1988485,0,0,,
2024-01-08,54,MT,Centro-Oeste,meta,0,0,12292.46,1024371,0,0,,
2024-01-08,54,MS,Centro-Oeste,meta,0,0,9400.12,783342,0,0,,
2024-01-08,54,DF,Centro-Oeste,meta,0,0,10123.2,843600,0,0,,
2024-01-08,54,AM,Norte,meta,0,0,14461.72,1205142,0,0,,
2024-01-08,54,PA,Norte,meta,0,0,30369.6,2530800,0,0,,
2024-01-08,54,RO,Norte,meta,0,0,5784.69,482057,0,0,,
2024-01-08,54,AC,Norte,meta,0,0,2892.34,241028,0,0,,
2024-01-08,54,RR,Norte,meta,0,0,2169.26,180771,0,0,,
2024-01-08,54,AP,Norte,meta,0,0,2892.34,241028,0,0,,
2024-01-08,54,TO,Norte,meta,0,0,5061.6,421800,0,0,,
2024-01-08,54,SP,Sudeste,search,1,0,112594.78,14074347,0,0,,
2024-01-08,54,RJ,Sudeste,search,1,0,42352.17,5294020,0,0,,
2024-01-08,54,MG,Sudeste,search,0,0,52681.96,6585245,0,0,,
2024-01-08,54,ES,Sudeste,search,0,0,9813.31,1226663,0,0,,
2024-01-08,54,PR,Sul,search,1,0,28923.43,3615428,1,0,28923.43,
2024-01-08,54,SC,Sul,search,0,0,18593.63,2324204,0,0,,
2024-01-08,54,RS,Sul,search,1,0,28923.43,3615428,0,0,,
2024-01-08,54,BA,Nordeste,search,0,0,37187.27,4648408,0,0,,
2024-01-08,54,CE,Nordeste,search,1,0,23242.04,2905255,0,0,,
2024-01-08,54,PE,Nordeste,search,0,0,24791.51,3098938,0,0,,
2024-01-08,54,MA,Nordeste,search,0,0,17560.65,2195081,0,0,,
2024-01-08,54,PB,Nordeste,search,0,0,10329.8,1291224,0,0,,
